189.88795163103399	1884.1666666666667	0.9
19	2356.5454545454545	0.9
2.0469378895302777	3338.1428571428573	0.9
2.169768226047005	1838.0	0.9
2.321027675427186	1976.625	0.9
2.4198200209531557	3504.4285714285716	0.9
2.5353784313508583	2766.1111111111113	0.9
2.556263597295538	3333.076923076923	0.9
20	2682.875	0.9
201.06360275198145	2000.0	0.9
21	1976.625	0.9
217.82777295887155	2165.0	0.9
22	3333.076923076923	0.9
23	2020.1666666666667	0.9
237.00347123976854	2356.5454545454545	0.9
240.5861319777685	2392.0	0.9
25	706.0	0.9
254.15517263570334	2529.3636363636365	0.9
26	2000.0	0.9
27	1828.6	0.9
278.35689553660825	2766.1111111111113	0.9
28	2326.0	0.9
29	1589.2857142857142	0.9
3	2408.8	0.9
30	2577.0	0.9
31	2529.3636363636365	0.9
32	1976.625	0.9
33	1433.0	0.9
34	3504.4285714285716	0.9
3416.4568760668694	1407.4	0.9
35	1874.25	0.9
36	1025.5	0.9
37	1818.2631578947369	0.9
38	3338.1428571428573	0.9
39	2766.1111111111113	0.9
4	1644.5	0.9
40	2541.5555555555557	0.9
41	1837.25	0.9
42	3338.1428571428573	0.9
43	2392.0	0.9
44	2084.4285714285716	0.9
45	2004.625	0.9
46	1837.6666666666667	0.9
47	3333.076923076923	0.9
475.6155052234395	2369.25	0.9
48	1.0	0.9
49	2142.4166666666665	0.9
5	2408.8	0.9
50	2369.25	0.9
51	1521.8	0.9
52	2541.5555555555557	0.9
53	2142.4166666666665	0.9
54	2159.75	0.9
55	1976.625	0.9
56	1812.6666666666667	0.9
57	1389.0	0.9
58	1625.5714285714287	0.9
59	2766.1111111111113	0.9
60	1884.1666666666667	0.9
61	2356.5454545454545	0.9
62	1025.5	0.9
63	2076.1428571428573	0.9
64	1837.25	0.9
65	1838.0	0.9
66	1690.0	0.9
67	1818.2631578947369	0.9
68	2289.0	0.9
69	3338.1428571428573	0.9
7	980.6666666666666	0.9
70	2316.0	0.9
71	2613.090909090909	0.9
72	1.0	0.9
73	2000.0	0.9
74	1389.0	0.9
75	1416.0	0.9
76	2084.4285714285716	0.9
77	2165.0	0.9
78	1837.25	0.9
79	2529.3636363636365	0.9
8	2535.1111111111113	0.9
80	2217.1111111111113	0.9
81	1521.8	0.9
82	1838.0	0.9
83	1716.5	0.9
84	1818.2631578947369	0.9
85	2289.0	0.9
86	2529.3636363636365	0.9
87	1315.5	0.9
88	1992.0	0.9
89	1.0	0.9
9	1884.1666666666667	0.9
90	2356.5454545454545	0.9
91	835.5	0.9
93	1025.5	0.9
94	1874.25	0.9
95	1055.2	0.9
96	2536.3333333333335	0.9
97	2201.6363636363635	0.9
98	1818.2631578947369	0.9
